category_name_th,makroClick_id,product_name,product_price,unit_price,product_image,date
cleaning-products,401932,ไฟน์ไลน์ น้ำยาซักผ้าสูตรอ่อนโยน พลัส สีม่วง 3000 มล.,229.00,229.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372692477.jpeg,2020-09-27 09:35:10.670075
cleaning-products,815396,ดาวน์นี่ แดริ่งน้ำยาปรับผ้านุ่ม สูตรเข้มข้น 560 มล. x 2,112.00,112.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:10.797378
cleaning-products,818074,"เปา วินวอช ผงซักฟอก สูตรเข้มข้น ซอฟท์ 1,700 กรัม",153.00,153.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372360816.jpeg,2020-09-27 09:35:10.935288
cleaning-products,821566,ไฮยีน เอ็กซ์เพิร์ทแคร์ ไลฟ์ เซ้นท์น้ำยาปรับผ้านุ่ม สูตรเข้มข้น กลิ่นมิดไนท์ บลอสซัม ม่วง 540 มล.,48.00,48.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372339634.jpeg,2020-09-27 09:35:11.062144
cleaning-products,63297,มิสเตอร์มัสเซิล วินเด็กซ์ น้ำยาเช็ดกระจก 270 มล. x 3 ขวด,89.00,89.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372589727.jpeg,2020-09-27 09:35:11.197213
cleaning-products,818075,"เปา วินวอช ผงซักฟอก สูตรเข้มข้น เซนชวล ไวโอเล็ต 1,700 กรัม",153.00,153.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372311087.jpeg,2020-09-27 09:35:11.332790
cleaning-products,170937,ช้างเวป ยาจุดกันยุง จัมโบ้ x 6 กล่อง,145.00,145.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372883047.jpeg,2020-09-27 09:35:11.462285
cleaning-products,819007,โอโมพลัส ผงซักฟอกสูตรเข้มข้น ปารีส เพอร์ฟูม สีม่วง 900 กรัม,65.00,65.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372316065.jpeg,2020-09-27 09:35:11.595109
cleaning-products,817378,ชิลด์ท้อกซ์ สเปรย์กำจัดยุง แมลงวัน กลิ่นลาเวนเดอร์ 300 มล. x 3 กระป๋อง,149.00,149.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:35:11.723574
cleaning-products,817377,ชิลด์ท้อกซ์ สเปรย์กำจัดมด แมลงสาบ กลิ่นลาเวนเดอร์ 300 มล. x 3 กระป๋อง,149.00,149.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1586940686538.jpeg,2020-09-27 09:35:11.864201
